type,model,origin,destination,distance,duration
motorcycle,sellyOak,edge172,edge83,2036.68,157.8
motorcycle,sellyOak,edge177,edge118,709.88,66.0
motorcycle,sellyOak,edge177,edge119,786.4,71.7
motorcycle,sellyOak,edge177,edge12,861.89,79.8
motorcycle,sellyOak,edge177,edge120,779.92,69.6
motorcycle,sellyOak,edge177,edge127,1964.03,162.0
motorcycle,sellyOak,edge177,edge16,689.26,67.1
motorcycle,sellyOak,edge177,edge169,1311.79,109.6
motorcycle,sellyOak,edge177,edge180,1849.47,162.3
motorcycle,sellyOak,edge177,edge217,1839.24,152.6
motorcycle,sellyOak,edge177,edge25,1732.82,148.6
motorcycle,sellyOak,edge177,edge267,1814.59,147.4
motorcycle,sellyOak,edge177,edge271,2006.96,177.7
motorcycle,sellyOak,edge177,edge294,3606.53,267.5
motorcycle,sellyOak,edge177,edge30,1851.79,165.1
motorcycle,sellyOak,edge177,edge3027,850.95,75.8
motorcycle,sellyOak,edge177,edge3117,1696.29,141.8
motorcycle,sellyOak,edge177,edge3179,3641.95,272.0
motorcycle,sellyOak,edge177,edge3262,3743.97,279.9
motorcycle,sellyOak,edge177,edge3263,3742.71,277.8
motorcycle,sellyOak,edge177,edge3350,796.13,72.4
motorcycle,sellyOak,edge177,edge3352,3549.39,268.2
motorcycle,sellyOak,edge177,edge3356,1362.76,127.2
motorcycle,sellyOak,edge177,edge50,2490.1,203.8
motorcycle,sellyOak,edge177,edge52.22,3241.42,246.7
motorcycle,sellyOak,edge177,edge68,3546.31,263.0
motorcycle,sellyOak,edge177,edge74,1894.58,156.8
motorcycle,sellyOak,edge177,edge8,3520.19,261.1
motorcycle,sellyOak,edge177,edge80,1999.41,164.8
motorcycle,sellyOak,edge177,edge83,1700.9,140.5
motorcycle,sellyOak,edge223,edge118,2341.61,182.6
motorcycle,sellyOak,edge223,edge119,2418.13,188.5
motorcycle,sellyOak,edge223,edge12,2137.47,168.0
motorcycle,sellyOak,edge223,edge120,2411.65,186.2
motorcycle,sellyOak,edge223,edge127,761.48,57.1
motorcycle,sellyOak,edge223,edge16,1932.75,150.7
motorcycle,sellyOak,edge223,edge169,1470.89,113.7
motorcycle,sellyOak,edge223,edge180,2866.17,229.4
motorcycle,sellyOak,edge223,edge217,970.16,72.8
motorcycle,sellyOak,edge223,edge25,2749.52,215.9
motorcycle,sellyOak,edge223,edge267,2831.29,214.4
motorcycle,sellyOak,edge223,edge271,1032.37,77.5
motorcycle,sellyOak,edge223,edge294,1524.0,114.7
motorcycle,sellyOak,edge223,edge30,2868.49,232.4
motorcycle,sellyOak,edge223,edge3027,1765.1,136.7
motorcycle,sellyOak,edge223,edge3117,844.57,63.5
motorcycle,sellyOak,edge223,edge3179,1559.42,119.1
motorcycle,sellyOak,edge223,edge3262,1661.44,127.0
motorcycle,sellyOak,edge223,edge3263,1660.18,124.9
motorcycle,sellyOak,edge223,edge3350,2427.86,189.2
motorcycle,sellyOak,edge223,edge3352,1466.86,115.3
motorcycle,sellyOak,edge223,edge3356,1548.76,129.9
motorcycle,sellyOak,edge223,edge50,1463.0,110.9
motorcycle,sellyOak,edge223,edge52.22,1158.89,93.7
motorcycle,sellyOak,edge223,edge68,1463.78,110.2
motorcycle,sellyOak,edge223,edge74,1025.5,77.0
motorcycle,sellyOak,edge223,edge8,1437.66,108.0
motorcycle,sellyOak,edge223,edge80,1451.32,109.1
motorcycle,sellyOak,edge223,edge83,2717.6,207.9
motorcycle,sellyOak,edge225.0,edge118,3061.93,222.2
motorcycle,sellyOak,edge225.0,edge119,3138.45,228.2
motorcycle,sellyOak,edge225.0,edge12,2857.79,207.9
motorcycle,sellyOak,edge225.0,edge120,3131.97,226.1
motorcycle,sellyOak,edge225.0,edge127,1481.8,97.0
motorcycle,sellyOak,edge225.0,edge16,2653.07,190.5
motorcycle,sellyOak,edge225.0,edge169,2191.21,153.6
motorcycle,sellyOak,edge225.0,edge180,3586.49,269.1
motorcycle,sellyOak,edge225.0,edge217,1690.48,112.7
motorcycle,sellyOak,edge225.0,edge25,3469.84,255.5
motorcycle,sellyOak,edge225.0,edge267,3551.61,254.3
motorcycle,sellyOak,edge225.0,edge271,1752.69,117.4
motorcycle,sellyOak,edge225.0,edge294,879.59,69.4
motorcycle,sellyOak,edge225.0,edge30,3588.81,272.2
motorcycle,sellyOak,edge225.0,edge3027,2485.42,176.5
motorcycle,sellyOak,edge225.0,edge3117,1564.89,103.2
motorcycle,sellyOak,edge225.0,edge3179,901.95,72.9
motorcycle,sellyOak,edge225.0,edge3262,1003.97,80.7
motorcycle,sellyOak,edge225.0,edge3263,1002.71,78.7
motorcycle,sellyOak,edge225.0,edge3350,3148.18,228.9
motorcycle,sellyOak,edge225.0,edge3352,527.86,42.9
motorcycle,sellyOak,edge225.0,edge3356,2269.08,169.8
motorcycle,sellyOak,edge225.0,edge50,1084.86,82.8
motorcycle,sellyOak,edge225.0,edge52.22,352.61,34.2
motorcycle,sellyOak,edge225.0,edge68,1148.87,91.1
motorcycle,sellyOak,edge225.0,edge74,1745.82,117.0
motorcycle,sellyOak,edge225.0,edge8,1122.75,89.2
motorcycle,sellyOak,edge225.0,edge80,2171.64,148.9
motorcycle,sellyOak,edge225.0,edge83,3437.92,247.6
motorcycle,sellyOak,edge23,edge118,1201.91,97.9
motorcycle,sellyOak,edge23,edge119,1278.43,103.6
motorcycle,sellyOak,edge23,edge12,997.77,83.3
motorcycle,sellyOak,edge23,edge120,1271.95,101.6
motorcycle,sellyOak,edge23,edge127,967.42,80.2
motorcycle,sellyOak,edge23,edge16,793.05,66.0
motorcycle,sellyOak,edge23,edge169,714.26,67.0
motorcycle,sellyOak,edge23,edge180,1726.47,144.5
motorcycle,sellyOak,edge23,edge217,842.63,70.9
motorcycle,sellyOak,edge23,edge25,1609.82,131.1
motorcycle,sellyOak,edge23,edge267,1691.59,129.9
motorcycle,sellyOak,edge23,edge271,1010.35,96.3
motorcycle,sellyOak,edge23,edge294,2609.92,185.9
motorcycle,sellyOak,edge23,edge30,1728.79,147.8
motorcycle,sellyOak,edge23,edge3027,625.4,52.2
motorcycle,sellyOak,edge23,edge3117,699.68,60.2
motorcycle,sellyOak,edge23,edge3179,2645.34,190.4
motorcycle,sellyOak,edge23,edge3262,2747.36,198.2
motorcycle,sellyOak,edge23,edge3263,2746.1,196.1
motorcycle,sellyOak,edge23,edge3350,1288.16,104.5
motorcycle,sellyOak,edge23,edge3352,2552.78,186.4
motorcycle,sellyOak,edge23,edge3356,581.5,63.0
motorcycle,sellyOak,edge23,edge50,1493.49,122.2
motorcycle,sellyOak,edge23,edge52.22,2244.81,164.8
motorcycle,sellyOak,edge23,edge68,2549.7,181.4
motorcycle,sellyOak,edge23,edge74,897.97,75.1
motorcycle,sellyOak,edge23,edge8,2523.58,179.3
motorcycle,sellyOak,edge23,edge80,1002.8,83.0
motorcycle,sellyOak,edge23,edge83,1577.9,123.0
motorcycle,sellyOak,edge246,edge118,3435.79,247.2
motorcycle,sellyOak,edge246,edge119,3512.31,252.8
motorcycle,sellyOak,edge246,edge12,3231.65,232.4
motorcycle,sellyOak,edge246,edge120,3505.83,250.5
motorcycle,sellyOak,edge246,edge127,1855.66,121.5
motorcycle,sellyOak,edge246,edge16,3026.93,215.1
motorcycle,sellyOak,edge246,edge169,2565.07,178.2
motorcycle,sellyOak,edge246,edge180,3960.35,293.6
motorcycle,sellyOak,edge246,edge217,2064.34,137.2
motorcycle,sellyOak,edge246,edge25,3843.7,280.2
motorcycle,sellyOak,edge246,edge267,3925.47,278.9
motorcycle,sellyOak,edge246,edge271,2126.55,142.0
motorcycle,sellyOak,edge246,edge294,690.3,52.0
motorcycle,sellyOak,edge246,edge30,3962.67,296.8
motorcycle,sellyOak,edge246,edge3027,2859.28,201.2
motorcycle,sellyOak,edge246,edge3117,1938.75,127.8
motorcycle,sellyOak,edge246,edge3179,725.72,56.4
motorcycle,sellyOak,edge246,edge3262,827.74,64.3
motorcycle,sellyOak,edge246,edge3263,826.48,62.3
motorcycle,sellyOak,edge246,edge3350,3522.04,253.3
motorcycle,sellyOak,edge246,edge3352,917.44,71.4
motorcycle,sellyOak,edge246,edge3356,2642.94,194.3
motorcycle,sellyOak,edge246,edge50,1458.72,107.4
motorcycle,sellyOak,edge246,edge52.22,1147.53,89.6
motorcycle,sellyOak,edge246,edge68,1516.88,117.3
motorcycle,sellyOak,edge246,edge74,2119.68,141.4
motorcycle,sellyOak,edge246,edge8,592.36,44.6
motorcycle,sellyOak,edge246,edge80,2545.5,173.5
motorcycle,sellyOak,edge246,edge83,3811.78,272.1
motorcycle,sellyOak,edge255,edge118,1078.91,81.8
motorcycle,sellyOak,edge255,edge119,1155.43,87.6
motorcycle,sellyOak,edge255,edge12,1230.92,95.7
motorcycle,sellyOak,edge255,edge120,1148.95,85.5
motorcycle,sellyOak,edge255,edge127,2333.06,177.9
motorcycle,sellyOak,edge255,edge16,1058.29,83.1
motorcycle,sellyOak,edge255,edge169,1680.82,125.5
motorcycle,sellyOak,edge255,edge180,322.33,27.6
motorcycle,sellyOak,edge255,edge217,2208.27,168.5
motorcycle,sellyOak,edge255,edge25,920.94,74.7
motorcycle,sellyOak,edge255,edge267,290.96,20.4
motorcycle,sellyOak,edge255,edge271,2375.99,193.7
motorcycle,sellyOak,edge255,edge294,3975.56,283.5
motorcycle,sellyOak,edge255,edge30,877.77,74.3
motorcycle,sellyOak,edge255,edge3027,1219.98,91.7
motorcycle,sellyOak,edge255,edge3117,2065.32,157.8
motorcycle,sellyOak,edge255,edge3179,4010.98,287.9
motorcycle,sellyOak,edge255,edge3262,4113.0,295.8
motorcycle,sellyOak,edge255,edge3263,4111.74,293.7
motorcycle,sellyOak,edge255,edge3350,1165.16,88.3
motorcycle,sellyOak,edge255,edge3352,3918.42,284.1
motorcycle,sellyOak,edge255,edge3356,1731.79,142.9
motorcycle,sellyOak,edge255,edge50,2859.13,219.6
motorcycle,sellyOak,edge255,edge52.22,3610.45,262.5
motorcycle,sellyOak,edge255,edge68,3915.34,279.0
motorcycle,sellyOak,edge255,edge74,2263.61,172.7
motorcycle,sellyOak,edge255,edge8,3889.22,277.0
motorcycle,sellyOak,edge255,edge80,2368.44,180.6
motorcycle,sellyOak,edge255,edge83,2069.93,156.4
motorcycle,sellyOak,edge262,edge118,1747.28,138.0
motorcycle,sellyOak,edge262,edge119,1823.8,144.0
motorcycle,sellyOak,edge262,edge12,1543.14,123.4
motorcycle,sellyOak,edge262,edge120,1817.32,141.6
motorcycle,sellyOak,edge262,edge127,519.44,39.1
motorcycle,sellyOak,edge262,edge16,1338.42,106.2
motorcycle,sellyOak,edge262,edge169,876.56,69.3
motorcycle,sellyOak,edge262,edge180,2271.84,184.8
motorcycle,sellyOak,edge262,edge217,97.33,9.5
motorcycle,sellyOak,edge262,edge25,2155.19,171.4
motorcycle,sellyOak,edge262,edge267,2236.96,170.1
motorcycle,sellyOak,edge262,edge271,438.04,33.0
motorcycle,sellyOak,edge262,edge294,2161.94,144.7
motorcycle,sellyOak,edge262,edge30,2274.16,187.9
motorcycle,sellyOak,edge262,edge3027,1170.77,92.4
motorcycle,sellyOak,edge262,edge3117,262.19,19.8
motorcycle,sellyOak,edge262,edge3179,2197.36,149.2
motorcycle,sellyOak,edge262,edge3262,2299.38,157.0
motorcycle,sellyOak,edge262,edge3263,2298.12,154.9
motorcycle,sellyOak,edge262,edge3350,1833.53,144.4
motorcycle,sellyOak,edge262,edge3352,2104.8,145.4
motorcycle,sellyOak,edge262,edge3356,954.43,85.4
motorcycle,sellyOak,edge262,edge50,1045.51,81.0
motorcycle,sellyOak,edge262,edge52.22,1796.83,123.7
motorcycle,sellyOak,edge262,edge68,2101.72,140.2
motorcycle,sellyOak,edge262,edge74,566.7,59.0
motorcycle,sellyOak,edge262,edge8,2075.6,138.2
motorcycle,sellyOak,edge262,edge80,856.99,64.5
motorcycle,sellyOak,edge262,edge83,2123.27,163.1
motorcycle,sellyOak,edge272,edge118,1895.16,150.8
motorcycle,sellyOak,edge272,edge119,1971.68,156.6
motorcycle,sellyOak,edge272,edge12,1691.02,136.2
motorcycle,sellyOak,edge272,edge120,1965.2,154.3
motorcycle,sellyOak,edge272,edge127,935.51,70.5
motorcycle,sellyOak,edge272,edge16,1486.3,118.7
motorcycle,sellyOak,edge272,edge169,1024.44,82.0
motorcycle,sellyOak,edge272,edge180,2419.72,197.5
motorcycle,sellyOak,edge272,edge217,810.72,61.1
motorcycle,sellyOak,edge272,edge25,2303.07,184.1
motorcycle,sellyOak,edge272,edge267,2384.84,182.7
motorcycle,sellyOak,edge272,edge271,1067.69,92.4
motorcycle,sellyOak,edge272,edge294,2578.01,176.0
motorcycle,sellyOak,edge272,edge30,2422.04,200.5
motorcycle,sellyOak,edge272,edge3027,1318.65,105.0
motorcycle,sellyOak,edge272,edge3117,667.77,50.3
motorcycle,sellyOak,edge272,edge3179,2613.43,180.4
motorcycle,sellyOak,edge272,edge3262,2715.45,188.4
motorcycle,sellyOak,edge272,edge3263,2714.19,186.3
motorcycle,sellyOak,edge272,edge3350,1981.41,157.5
motorcycle,sellyOak,edge272,edge3352,2520.87,176.8
motorcycle,sellyOak,edge272,edge3356,1102.31,98.1
motorcycle,sellyOak,edge272,edge50,1461.58,112.2
motorcycle,sellyOak,edge272,edge52.22,2212.9,155.0
motorcycle,sellyOak,edge272,edge68,2517.79,171.5
motorcycle,sellyOak,edge272,edge74,866.06,65.2
motorcycle,sellyOak,edge272,edge8,2491.67,169.5
motorcycle,sellyOak,edge272,edge80,1486.64,123.9
motorcycle,sellyOak,edge272,edge83,2271.15,175.9
motorcycle,sellyOak,edge276,edge118,982.34,75.6
motorcycle,sellyOak,edge276,edge119,1058.86,81.4
motorcycle,sellyOak,edge276,edge12,1127.84,89.0
motorcycle,sellyOak,edge276,edge120,1052.38,79.3
motorcycle,sellyOak,edge276,edge127,2229.98,171.2
motorcycle,sellyOak,edge276,edge16,955.21,76.3
motorcycle,sellyOak,edge276,edge169,1577.74,118.8
motorcycle,sellyOak,edge276,edge180,1218.79,102.2
motorcycle,sellyOak,edge276,edge217,2105.19,161.8
motorcycle,sellyOak,edge276,edge25,1102.14,88.7
motorcycle,sellyOak,edge276,edge267,1183.91,87.6
motorcycle,sellyOak,edge276,edge271,2272.91,187.1
motorcycle,sellyOak,edge276,edge294,3872.48,276.7
motorcycle,sellyOak,edge276,edge30,1221.11,105.4
motorcycle,sellyOak,edge276,edge3027,1116.9,85.0
motorcycle,sellyOak,edge276,edge3117,1962.24,151.1
motorcycle,sellyOak,edge276,edge3179,3907.9,281.2
motorcycle,sellyOak,edge276,edge3262,4009.92,289.1
motorcycle,sellyOak,edge276,edge3263,4008.66,287.0
motorcycle,sellyOak,edge276,edge3350,1068.59,82.1
motorcycle,sellyOak,edge276,edge3352,3815.34,277.3
motorcycle,sellyOak,edge276,edge3356,1628.71,136.6
motorcycle,sellyOak,edge276,edge50,2756.05,212.8
motorcycle,sellyOak,edge276,edge52.22,3507.37,255.9
motorcycle,sellyOak,edge276,edge68,3812.26,272.2
motorcycle,sellyOak,edge276,edge74,2160.53,166.0
motorcycle,sellyOak,edge276,edge8,3786.14,270.2
motorcycle,sellyOak,edge276,edge80,2265.36,173.8
motorcycle,sellyOak,edge31,edge118,1078.17,81.9
motorcycle,sellyOak,edge31,edge119,1154.69,87.7
motorcycle,sellyOak,edge31,edge12,1230.18,95.8
motorcycle,sellyOak,edge31,edge120,1148.21,85.7
motorcycle,sellyOak,edge31,edge127,2332.32,178.0
motorcycle,sellyOak,edge31,edge16,1057.55,83.2
motorcycle,sellyOak,edge31,edge169,1680.08,125.6
motorcycle,sellyOak,edge31,edge180,400.26,45.0
motorcycle,sellyOak,edge31,edge217,2207.53,168.6
motorcycle,sellyOak,edge31,edge25,920.2,75.1
motorcycle,sellyOak,edge31,edge267,365.38,30.9
motorcycle,sellyOak,edge31,edge271,2375.25,194.0
motorcycle,sellyOak,edge31,edge294,3974.82,283.6
motorcycle,sellyOak,edge31,edge30,877.03,74.4
motorcycle,sellyOak,edge31,edge3027,1219.24,91.9
motorcycle,sellyOak,edge31,edge3117,2064.58,157.7
motorcycle,sellyOak,edge31,edge3179,4010.24,288.1
motorcycle,sellyOak,edge31,edge3262,4112.26,295.9
motorcycle,sellyOak,edge31,edge3263,4111.0,293.7
motorcycle,sellyOak,edge31,edge3350,1164.42,88.5
motorcycle,sellyOak,edge31,edge3352,3917.68,284.1
motorcycle,sellyOak,edge31,edge3356,1731.05,143.3
motorcycle,sellyOak,edge31,edge50,2858.39,220.0
motorcycle,sellyOak,edge31,edge52.22,3609.71,262.4
motorcycle,sellyOak,edge31,edge68,3914.6,278.9
motorcycle,sellyOak,edge31,edge74,2262.87,172.7
motorcycle,sellyOak,edge31,edge8,3888.48,277.0
motorcycle,sellyOak,edge31,edge80,2367.7,180.6
motorcycle,sellyOak,edge31,edge83,2069.19,156.6
motorcycle,sellyOak,edge3267,edge118,702.62,57.7
motorcycle,sellyOak,edge3267,edge119,164.11,14.1
motorcycle,sellyOak,edge3267,edge12,510.81,44.4
motorcycle,sellyOak,edge3267,edge120,772.66,61.5
motorcycle,sellyOak,edge3267,edge127,1598.87,125.2
motorcycle,sellyOak,edge3267,edge16,324.1,30.5
motorcycle,sellyOak,edge3267,edge169,946.63,73.0
motorcycle,sellyOak,edge3267,edge180,1227.18,104.5
motorcycle,sellyOak,edge3267,edge217,1474.08,115.9
motorcycle,sellyOak,edge3267,edge25,1110.53,91.1
motorcycle,sellyOak,edge3267,edge267,1192.3,89.8
motorcycle,sellyOak,edge3267,edge271,1641.8,141.4
motorcycle,sellyOak,edge3267,edge294,3241.37,230.8
motorcycle,sellyOak,edge3267,edge30,1229.5,107.8
motorcycle,sellyOak,edge3267,edge3027,485.79,39.1
motorcycle,sellyOak,edge3267,edge3117,1331.13,105.2
motorcycle,sellyOak,edge3267,edge3179,3276.79,235.3
motorcycle,sellyOak,edge3267,edge3262,3378.81,243.2
motorcycle,sellyOak,edge3267,edge3263,3377.55,241.1
motorcycle,sellyOak,edge3267,edge3350,173.84,14.8
motorcycle,sellyOak,edge3267,edge3352,3184.23,231.6
motorcycle,sellyOak,edge3267,edge3356,997.6,90.5
motorcycle,sellyOak,edge3267,edge50,2124.94,167.2
motorcycle,sellyOak,edge3267,edge52.22,2876.26,209.9
motorcycle,sellyOak,edge3267,edge68,3181.15,226.3
motorcycle,sellyOak,edge3267,edge74,1529.42,120.0
motorcycle,sellyOak,edge3267,edge8,3155.03,224.2
motorcycle,sellyOak,edge3267,edge80,1634.25,128.0
motorcycle,sellyOak,edge3267,edge83,1078.61,82.9
motorcycle,sellyOak,edge3268,edge118,592.87,49.5
motorcycle,sellyOak,edge3268,edge119,669.39,55.4
motorcycle,sellyOak,edge3268,edge12,401.06,36.0
motorcycle,sellyOak,edge3268,edge120,662.91,53.2
motorcycle,sellyOak,edge3268,edge127,1489.12,117.0
motorcycle,sellyOak,edge3268,edge16,214.35,22.2
motorcycle,sellyOak,edge3268,edge169,836.88,64.6
motorcycle,sellyOak,edge3268,edge180,1117.43,96.4
motorcycle,sellyOak,edge3268,edge217,1364.33,107.7
motorcycle,sellyOak,edge3268,edge25,1000.78,82.8
motorcycle,sellyOak,edge3268,edge267,1082.55,81.5
motorcycle,sellyOak,edge3268,edge271,1532.05,132.8
motorcycle,sellyOak,edge3268,edge294,3131.62,222.7
motorcycle,sellyOak,edge3268,edge30,1119.75,99.3
motorcycle,sellyOak,edge3268,edge3027,376.04,30.8
motorcycle,sellyOak,edge3268,edge3117,1221.38,96.9
motorcycle,sellyOak,edge3268,edge3179,3167.04,227.0
motorcycle,sellyOak,edge3268,edge3262,3269.06,234.9
motorcycle,sellyOak,edge3268,edge3263,3267.8,232.8
motorcycle,sellyOak,edge3268,edge3350,679.12,56.1
motorcycle,sellyOak,edge3268,edge3352,3074.48,223.3
motorcycle,sellyOak,edge3268,edge3356,887.85,82.1
motorcycle,sellyOak,edge3268,edge50,2015.19,158.8
motorcycle,sellyOak,edge3268,edge52.22,2766.51,201.5
motorcycle,sellyOak,edge3268,edge68,3071.4,218.0
motorcycle,sellyOak,edge3268,edge74,1419.67,111.9
motorcycle,sellyOak,edge3268,edge8,3045.28,216.0
motorcycle,sellyOak,edge3268,edge80,1524.5,119.7
motorcycle,sellyOak,edge3268,edge83,968.86,74.6
motorcycle,sellyOak,edge3269,edge118,237.47,21.2
motorcycle,sellyOak,edge3269,edge119,313.99,26.9
motorcycle,sellyOak,edge3269,edge12,660.69,57.3
motorcycle,sellyOak,edge3269,edge120,307.51,24.8
motorcycle,sellyOak,edge3269,edge127,1748.75,138.2
motorcycle,sellyOak,edge3269,edge16,473.98,43.5
motorcycle,sellyOak,edge3269,edge169,1096.51,85.8
motorcycle,sellyOak,edge3269,edge180,1377.06,117.4
motorcycle,sellyOak,edge3269,edge217,1623.96,128.9
motorcycle,sellyOak,edge3269,edge25,1260.41,103.9
motorcycle,sellyOak,edge3269,edge267,1342.18,102.7
motorcycle,sellyOak,edge3269,edge271,1791.68,154.2
motorcycle,sellyOak,edge3269,edge294,3391.25,243.7
motorcycle,sellyOak,edge3269,edge30,1379.38,120.5
motorcycle,sellyOak,edge3269,edge3027,635.67,51.9
motorcycle,sellyOak,edge3269,edge3117,1481.01,117.9
motorcycle,sellyOak,edge3269,edge3179,3426.67,248.3
motorcycle,sellyOak,edge3269,edge3262,3528.69,256.0
motorcycle,sellyOak,edge3269,edge3263,3527.43,254.1
motorcycle,sellyOak,edge3269,edge3350,323.72,27.6
motorcycle,sellyOak,edge3269,edge3352,3334.11,244.5
motorcycle,sellyOak,edge3269,edge3356,1147.48,103.2
motorcycle,sellyOak,edge3269,edge50,2274.82,180.1
motorcycle,sellyOak,edge3269,edge52.22,3026.14,222.7
motorcycle,sellyOak,edge3269,edge68,3331.03,239.2
motorcycle,sellyOak,edge3269,edge74,1679.3,132.9
motorcycle,sellyOak,edge3269,edge8,3304.91,237.2
motorcycle,sellyOak,edge3269,edge80,1784.13,140.9
motorcycle,sellyOak,edge3269,edge83,1228.49,95.9
motorcycle,sellyOak,edge3351,edge118,177.93,13.4
motorcycle,sellyOak,edge3351,edge119,265.14,20.0
motorcycle,sellyOak,edge3351,edge12,611.84,50.3
motorcycle,sellyOak,edge3351,edge120,873.69,67.4
motorcycle,sellyOak,edge3351,edge127,1699.9,131.3
motorcycle,sellyOak,edge3351,edge16,425.13,36.5
motorcycle,sellyOak,edge3351,edge169,1047.66,78.9
motorcycle,sellyOak,edge3351,edge180,1328.21,110.5
motorcycle,sellyOak,edge3351,edge217,1575.11,121.9
motorcycle,sellyOak,edge3351,edge25,1211.56,97.0
motorcycle,sellyOak,edge3351,edge267,1293.33,95.8
motorcycle,sellyOak,edge3351,edge271,1742.83,147.3
motorcycle,sellyOak,edge3351,edge294,3342.4,236.9
motorcycle,sellyOak,edge3351,edge30,1330.53,113.6
motorcycle,sellyOak,edge3351,edge3027,586.82,45.1
motorcycle,sellyOak,edge3351,edge3117,1432.16,111.2
motorcycle,sellyOak,edge3351,edge3179,3377.82,241.3
motorcycle,sellyOak,edge3351,edge3262,3479.84,249.1
motorcycle,sellyOak,edge3351,edge3263,3478.58,247.1
motorcycle,sellyOak,edge3351,edge3350,274.87,20.7
motorcycle,sellyOak,edge3351,edge3352,3285.26,237.5
motorcycle,sellyOak,edge3351,edge3356,1098.63,96.5
motorcycle,sellyOak,edge3351,edge50,2225.97,173.0
motorcycle,sellyOak,edge3351,edge52.22,2977.29,215.7
motorcycle,sellyOak,edge3351,edge68,3282.18,232.3
motorcycle,sellyOak,edge3351,edge74,1630.45,126.1
motorcycle,sellyOak,edge3351,edge8,3256.06,230.3
motorcycle,sellyOak,edge3351,edge80,1735.28,133.9
motorcycle,sellyOak,edge3351,edge83,1179.64,88.8
motorcycle,sellyOak,edge43,edge118,1695.65,135.8
motorcycle,sellyOak,edge43,edge119,1772.17,141.6
motorcycle,sellyOak,edge43,edge12,1491.51,121.2
motorcycle,sellyOak,edge43,edge120,1765.69,139.5
motorcycle,sellyOak,edge43,edge127,467.81,36.8
motorcycle,sellyOak,edge43,edge16,1286.79,103.8
motorcycle,sellyOak,edge43,edge169,824.93,67.1
motorcycle,sellyOak,edge43,edge180,2220.21,182.5
motorcycle,sellyOak,edge43,edge217,486.71,56.1
motorcycle,sellyOak,edge43,edge25,2103.56,168.9
motorcycle,sellyOak,edge43,edge267,2185.33,167.8
motorcycle,sellyOak,edge43,edge271,386.41,30.7
motorcycle,sellyOak,edge43,edge294,2110.31,142.4
motorcycle,sellyOak,edge43,edge30,2222.53,185.5
motorcycle,sellyOak,edge43,edge3027,1119.14,89.9
motorcycle,sellyOak,edge43,edge3117,210.56,17.5
motorcycle,sellyOak,edge43,edge3179,2145.73,146.8
motorcycle,sellyOak,edge43,edge3262,2247.75,154.7
motorcycle,sellyOak,edge43,edge3263,2246.49,152.7
motorcycle,sellyOak,edge43,edge3350,1781.9,142.4
motorcycle,sellyOak,edge43,edge3352,2053.17,143.0
motorcycle,sellyOak,edge43,edge3356,902.8,83.1
motorcycle,sellyOak,edge43,edge50,993.88,78.7
motorcycle,sellyOak,edge43,edge52.22,1745.2,121.5
motorcycle,sellyOak,edge43,edge68,2050.09,137.9
motorcycle,sellyOak,edge43,edge74,96.9,8.9
motorcycle,sellyOak,edge43,edge8,2023.97,135.9
motorcycle,sellyOak,edge43,edge80,805.36,62.3
motorcycle,sellyOak,edge43,edge83,2071.64,160.9
motorcycle,sellyOak,edge77,edge118,1480.46,121.1
motorcycle,sellyOak,edge77,edge119,1556.98,126.7
motorcycle,sellyOak,edge77,edge12,1276.32,106.3
motorcycle,sellyOak,edge77,edge120,1550.5,124.5
motorcycle,sellyOak,edge77,edge127,731.93,68.6
motorcycle,sellyOak,edge77,edge16,1071.6,89.1
motorcycle,sellyOak,edge77,edge169,609.74,52.2
motorcycle,sellyOak,edge77,edge180,2005.02,167.9
motorcycle,sellyOak,edge77,edge217,444.15,47.0
motorcycle,sellyOak,edge77,edge25,1888.37,154.3
motorcycle,sellyOak,edge77,edge267,1970.14,153.0
motorcycle,sellyOak,edge77,edge271,650.53,62.6
motorcycle,sellyOak,edge77,edge294,2374.43,174.3
